billing_id,customer_id,bill_date,amount,paid,late_payment
3007,502,2024-01-01,650.29,1,0
3008,502,2024-02-01,592.25,1,0
3009,502,2024-03-01,572.01,1,0
3010,502,2024-04-01,564.46,1,0
3011,502,2024-05-01,637.32,1,1
3012,502,2024-06-01,677.99,1,0
3013,503,2024-01-01,272.75,1,0
3014,503,2024-02-01,373.86,1,0
3015,503,2024-03-01,267.94,1,0
3016,503,2024-04-01,293.76,1,0
3017,503,2024-05-01,313.23,0,0
3018,503,2024-06-01,325.8,1,0
3019,504,2024-01-01,1988.99,1,0
3020,504,2024-02-01,1986.38,1,0
3021,504,2024-03-01,1972.89,1,0
3022,504,2024-04-01,2091.35,1,0
3023,504,2024-05-01,2056.95,1,0
3024,504,2024-06-01,2033.18,1,0
3025,505,2024-01-01,1985.95,1,0
3026,505,2024-02-01,1964.19,1,0
3027,505,2024-03-01,2033.83,1,0
3028,505,2024-04-01,2040.26,1,0
3029,505,2024-05-01,2047.59,1,0
3030,505,2024-06-01,1982.69,1,1
3031,506,2024-01-01,632.39,1,0
3032,506,2024-02-01,635.08,1,0
3033,506,2024-03-01,695.86,1,0
3034,506,2024-04-01,664.23,1,0
3035,506,2024-05-01,576.59,1,0
3036,506,2024-06-01,661.3,1,0
3037,507,2024-01-01,562.26,1,0
3038,507,2024-02-01,552.84,1,0
3039,507,2024-03-01,581.77,1,1
3040,507,2024-04-01,564.73,1,0
3041,507,2024-05-01,666.79,1,1
3042,507,2024-06-01,665.41,1,0
3043,508,2024-01-01,395.3,1,0
3044,508,2024-02-01,348.44,1,1
3045,508,2024-03-01,376.26,1,0
3046,508,2024-04-01,383.04,0,0
3047,508,2024-05-01,373.62,1,0
3048,508,2024-06-01,266.86,1,0
3049,509,2024-01-01,597.59,1,0
3050,509,2024-02-01,681.56,1,1
3051,509,2024-03-01,680.54,1,1
3052,509,2024-04-01,651.28,1,0
3053,509,2024-05-01,698.45,1,0
3054,509,2024-06-01,679.11,1,0
3055,510,2024-01-01,341.2,1,0
3056,510,2024-02-01,267.32,1,0
3057,510,2024-03-01,286.43,1,0
3058,510,2024-04-01,380.55,1,0
3059,510,2024-05-01,387.01,1,1
3060,510,2024-06-01,338.52,1,0
3061,511,2024-01-01,639.68,1,0
3062,511,2024-02-01,638.68,1,1
3063,511,2024-03-01,564.9,1,0
3064,511,2024-04-01,600.11,1,0
3065,511,2024-05-01,686.55,1,0
3066,511,2024-06-01,624.73,1,0
3067,512,2024-01-01,2074.82,0,0
3068,512,2024-02-01,2025.39,1,0
3069,512,2024-03-01,1976.0,0,0
3070,512,2024-04-01,2015.76,1,0
3071,512,2024-05-01,1949.51,1,0
3072,512,2024-06-01,2010.38,1,0
3073,513,2024-01-01,1089.4,1,1
3074,513,2024-02-01,1076.95,1,0
3075,513,2024-03-01,1094.08,1,0
3076,513,2024-04-01,973.71,1,0
3077,513,2024-05-01,1087.53,0,0
3078,513,2024-06-01,992.39,1,0
3079,514,2024-01-01,688.48,1,0
3080,514,2024-02-01,610.5,1,0
3081,514,2024-03-01,643.32,1,0
3082,514,2024-04-01,645.23,1,0
3083,514,2024-05-01,582.49,1,0
3084,514,2024-06-01,623.66,1,0
3085,515,2024-01-01,317.95,1,0
3086,515,2024-02-01,304.69,1,1
3087,515,2024-03-01,296.75,1,1
3088,515,2024-04-01,282.4,1,1
3089,515,2024-05-01,337.16,1,0
3090,515,2024-06-01,281.99,0,0
3091,516,2024-01-01,1057.02,1,0
3092,516,2024-02-01,1008.75,1,0
3093,516,2024-03-01,996.3,1,0
3094,516,2024-04-01,1088.22,1,0
3095,516,2024-05-01,1033.46,1,0
3096,516,2024-06-01,973.68,1,0
3097,517,2024-01-01,310.09,1,0
3098,517,2024-02-01,384.78,1,0
3099,517,2024-03-01,275.41,1,0
3100,517,2024-04-01,320.23,1,1
3101,517,2024-05-01,282.19,1,0
3102,517,2024-06-01,253.95,1,0
3103,518,2024-01-01,576.63,1,0
3104,518,2024-02-01,650.55,1,1
3105,518,2024-03-01,659.99,1,0
3106,518,2024-04-01,549.37,1,0
3107,518,2024-05-01,670.78,1,1
3108,518,2024-06-01,668.09,1,0
3109,519,2024-01-01,2094.38,1,0
3110,519,2024-02-01,2000.69,1,0
3111,519,2024-03-01,2062.95,1,1
3112,519,2024-04-01,2035.32,1,0
3113,519,2024-05-01,2046.2,1,1
3114,519,2024-06-01,2048.33,1,0
3115,520,2024-01-01,2005.78,1,0
3116,520,2024-02-01,2046.07,1,0
3117,520,2024-03-01,2023.7,1,0
3118,520,2024-04-01,2039.94,1,1
3119,520,2024-05-01,2089.84,1,0
3120,520,2024-06-01,2064.94,1,0
3121,521,2024-01-01,665.84,1,1
3122,521,2024-02-01,607.18,1,0
3123,521,2024-03-01,607.94,1,0
3124,521,2024-04-01,667.95,1,0
3125,521,2024-05-01,558.54,1,0
3126,521,2024-06-01,590.95,1,0
3127,522,2024-01-01,970.45,1,0
3128,522,2024-02-01,1063.89,1,0
3129,522,2024-03-01,1055.64,1,0
3130,522,2024-04-01,1059.95,1,0
3131,522,2024-05-01,1036.65,1,0
3132,522,2024-06-01,989.39,1,0
3133,523,2024-01-01,1979.54,1,0
3134,523,2024-02-01,1963.04,1,0
3135,523,2024-03-01,2091.03,1,0
3136,523,2024-04-01,1985.45,1,0
3137,523,2024-05-01,1972.41,1,0
3138,523,2024-06-01,2054.47,1,0
3139,524,2024-01-01,2064.99,1,0
3140,524,2024-02-01,2097.93,1,0
3141,524,2024-03-01,2050.35,1,0
3142,524,2024-04-01,2025.43,1,0
3143,524,2024-05-01,2039.79,1,0
3144,524,2024-06-01,1961.87,1,1
3145,525,2024-01-01,560.62,1,0
3146,525,2024-02-01,565.46,1,0
3147,525,2024-03-01,656.31,1,0
3148,525,2024-04-01,630.13,0,0
3149,525,2024-05-01,659.06,1,0
3150,525,2024-06-01,659.29,1,0
3151,526,2024-01-01,2024.85,1,0
3152,526,2024-02-01,1950.8,1,0
3153,526,2024-03-01,1996.66,1,1
3154,526,2024-04-01,2075.12,1,0
3155,526,2024-05-01,1962.68,1,1
3156,526,2024-06-01,2082.29,1,0
3157,527,2024-01-01,2056.91,1,0
3158,527,2024-02-01,2095.86,1,0
3159,527,2024-03-01,2002.48,1,0
3160,527,2024-04-01,2012.3,1,0
3161,527,2024-05-01,2004.44,1,0
3162,527,2024-06-01,1986.12,1,0
3163,528,2024-01-01,320.85,1,0
3164,528,2024-02-01,370.67,1,0
3165,528,2024-03-01,344.7,1,0
3166,528,2024-04-01,273.69,1,0
3167,528,2024-05-01,390.51,1,0
3168,528,2024-06-01,249.66,1,0
3169,529,2024-01-01,382.27,1,0
3170,529,2024-02-01,347.8,1,0
3171,529,2024-03-01,316.06,1,0
3172,529,2024-04-01,374.13,1,0
3173,529,2024-05-01,389.2,1,0
3174,529,2024-06-01,320.21,1,0
3175,530,2024-01-01,696.61,1,0
3176,530,2024-02-01,603.28,1,0
3177,530,2024-03-01,612.2,1,0
3178,530,2024-04-01,667.29,1,1
3179,530,2024-05-01,690.7,0,0
3180,530,2024-06-01,555.58,1,0
3181,531,2024-01-01,2039.02,1,0
3182,531,2024-02-01,2019.8,1,0
3183,531,2024-03-01,1985.37,1,0
3184,531,2024-04-01,2010.98,1,0
3185,531,2024-05-01,2050.82,1,0
3186,531,2024-06-01,2080.49,1,0
3187,532,2024-01-01,996.94,1,0
3188,532,2024-02-01,999.69,1,0
3189,532,2024-03-01,1080.61,1,0
3190,532,2024-04-01,1058.44,1,0
3191,532,2024-05-01,978.72,1,0
3192,532,2024-06-01,1075.75,1,0
3193,533,2024-01-01,1012.7,1,0
3194,533,2024-02-01,974.56,1,1
3195,533,2024-03-01,1067.33,1,0
3196,533,2024-04-01,1050.16,1,1
3197,533,2024-05-01,1076.96,1,0
3198,533,2024-06-01,1065.97,1,0
3199,534,2024-01-01,1020.84,1,0
3200,534,2024-02-01,1020.81,1,0
3201,534,2024-03-01,1028.62,1,0
3202,534,2024-04-01,1088.03,1,0
3203,534,2024-05-01,1048.72,1,1
3204,534,2024-06-01,1047.21,1,0
3205,535,2024-01-01,2070.26,1,1
3206,535,2024-02-01,1997.52,1,0
3207,535,2024-03-01,1971.84,1,0
3208,535,2024-04-01,2023.4,1,0
3209,535,2024-05-01,1977.19,1,0
3210,535,2024-06-01,2028.83,1,0
3211,536,2024-01-01,1065.09,1,1
3212,536,2024-02-01,964.25,1,0
3213,536,2024-03-01,950.98,1,0
3214,536,2024-04-01,1042.83,1,0
3215,536,2024-05-01,1062.14,0,0
3216,536,2024-06-01,1039.11,1,0
3217,537,2024-01-01,303.52,1,0
3218,537,2024-02-01,344.26,1,0
3219,537,2024-03-01,297.99,1,0
3220,537,2024-04-01,370.01,1,0
3221,537,2024-05-01,390.91,1,0
3222,537,2024-06-01,310.2,1,0
3223,538,2024-01-01,1048.2,1,0
3224,538,2024-02-01,1090.7,1,0
3225,538,2024-03-01,1073.82,1,0
3226,538,2024-04-01,1073.48,1,0
3227,538,2024-05-01,953.39,1,0
3228,538,2024-06-01,1003.74,1,0
3229,539,2024-01-01,1075.68,1,0
3230,539,2024-02-01,1067.27,1,0
3231,539,2024-03-01,1051.84,1,0
3232,539,2024-04-01,958.52,1,0
3233,539,2024-05-01,1001.67,1,0
3234,539,2024-06-01,1052.37,1,0
3235,540,2024-01-01,565.75,1,0
3236,540,2024-02-01,553.38,1,0
3237,540,2024-03-01,602.7,1,0
3238,540,2024-04-01,571.35,1,0
3239,540,2024-05-01,684.92,1,0
3240,540,2024-06-01,652.79,1,0
3241,541,2024-01-01,1030.57,1,0
3242,541,2024-02-01,986.12,1,1
3243,541,2024-03-01,1075.52,1,0
3244,541,2024-04-01,1073.57,1,0
3245,541,2024-05-01,1057.29,1,0
3246,541,2024-06-01,1012.81,1,0
3247,542,2024-01-01,2055.84,1,0
3248,542,2024-02-01,2029.98,1,0
3249,542,2024-03-01,2050.58,1,0
3250,542,2024-04-01,2050.5,1,0
3251,542,2024-05-01,2063.09,1,0
3252,542,2024-06-01,2065.31,1,0
3253,543,2024-01-01,619.71,1,0
3254,543,2024-02-01,618.98,1,1
3255,543,2024-03-01,656.75,1,1
3256,543,2024-04-01,591.79,1,0
3257,543,2024-05-01,627.2,1,0
3258,543,2024-06-01,586.31,1,0
3259,544,2024-01-01,2065.7,1,1
3260,544,2024-02-01,1969.54,1,0
3261,544,2024-03-01,1949.15,1,0
3262,544,2024-04-01,2038.23,1,0
3263,544,2024-05-01,2004.97,1,0
3264,544,2024-06-01,1996.67,0,0
3265,545,2024-01-01,589.97,1,0
3266,545,2024-02-01,601.2,1,0
3267,545,2024-03-01,657.54,1,0
3268,545,2024-04-01,624.75,0,0
3269,545,2024-05-01,673.52,1,0
3270,545,2024-06-01,559.75,1,0
3271,546,2024-01-01,1057.55,1,0
3272,546,2024-02-01,1075.16,1,0
3273,546,2024-03-01,1049.13,1,0
3274,546,2024-04-01,1020.83,1,0
3275,546,2024-05-01,950.89,1,0
3276,546,2024-06-01,994.94,1,0
3277,547,2024-01-01,328.36,1,1
3278,547,2024-02-01,366.16,1,0
3279,547,2024-03-01,368.78,1,0
3280,547,2024-04-01,303.51,1,0
3281,547,2024-05-01,308.31,1,0
3282,547,2024-06-01,339.01,1,0
3283,548,2024-01-01,617.81,1,0
3284,548,2024-02-01,627.71,1,0
3285,548,2024-03-01,555.98,1,0
3286,548,2024-04-01,647.29,1,0
3287,548,2024-05-01,649.08,1,0
3288,548,2024-06-01,667.12,1,0
3289,549,2024-01-01,595.98,1,0
3290,549,2024-02-01,637.97,1,0
3291,549,2024-03-01,581.47,1,0
3292,549,2024-04-01,583.7,0,0
3293,549,2024-05-01,621.96,1,0
3294,549,2024-06-01,609.23,1,0
3295,550,2024-01-01,646.8,1,0
3296,550,2024-02-01,650.57,1,0
3297,550,2024-03-01,674.48,1,0
3298,550,2024-04-01,635.48,1,0
3299,550,2024-05-01,616.32,1,0
3300,550,2024-06-01,688.48,1,0
3301,551,2024-01-01,274.22,1,0
3302,551,2024-02-01,373.92,1,0
3303,551,2024-03-01,379.01,1,0
3304,551,2024-04-01,294.76,1,0
3305,551,2024-05-01,333.08,1,0
3306,551,2024-06-01,382.75,1,0
3307,552,2024-01-01,2035.76,1,1
3308,552,2024-02-01,2052.39,1,0
3309,552,2024-03-01,2049.88,1,0
3310,552,2024-04-01,2004.74,1,0
3311,552,2024-05-01,2000.26,1,0
3312,552,2024-06-01,2079.14,1,0
3313,553,2024-01-01,1053.43,1,0
3314,553,2024-02-01,988.17,1,0
3315,553,2024-03-01,1057.5,1,0
3316,553,2024-04-01,963.07,1,0
3317,553,2024-05-01,1039.47,0,0
3318,553,2024-06-01,1019.54,1,0
3319,554,2024-01-01,1011.78,1,1
3320,554,2024-02-01,979.93,1,0
3321,554,2024-03-01,1089.15,1,0
3322,554,2024-04-01,969.41,1,0
3323,554,2024-05-01,993.06,0,0
3324,554,2024-06-01,994.84,1,0
3325,555,2024-01-01,1010.7,1,0
3326,555,2024-02-01,966.7,1,0
3327,555,2024-03-01,958.77,1,0
3328,555,2024-04-01,950.21,1,0
3329,555,2024-05-01,995.34,1,0
3330,555,2024-06-01,1042.01,1,0
3331,556,2024-01-01,285.28,1,0
3332,556,2024-02-01,336.46,1,0
3333,556,2024-03-01,274.99,1,0
3334,556,2024-04-01,283.76,1,0
3335,556,2024-05-01,262.93,1,0
3336,556,2024-06-01,366.37,1,0
3337,557,2024-01-01,658.12,1,0
3338,557,2024-02-01,690.71,1,0
3339,557,2024-03-01,616.47,1,0
3340,557,2024-04-01,552.26,1,0
3341,557,2024-05-01,662.87,1,0
3342,557,2024-06-01,627.46,1,0
3343,558,2024-01-01,1969.46,1,0
3344,558,2024-02-01,2089.18,1,0
3345,558,2024-03-01,2040.58,1,0
3346,558,2024-04-01,2093.43,1,0
3347,558,2024-05-01,2040.69,1,1
3348,558,2024-06-01,2054.12,1,0
3349,559,2024-01-01,2048.33,1,0
3350,559,2024-02-01,2051.46,1,0
3351,559,2024-03-01,2094.45,1,0
3352,559,2024-04-01,2096.51,1,0
3353,559,2024-05-01,2081.44,1,0
3354,559,2024-06-01,2062.92,0,0
3355,560,2024-01-01,362.34,1,0
3356,560,2024-02-01,397.91,1,0
3357,560,2024-03-01,362.38,1,0
3358,560,2024-04-01,285.67,1,0
3359,560,2024-05-01,379.23,1,0
3360,560,2024-06-01,325.82,1,0
3361,561,2024-01-01,2082.73,1,0
3362,561,2024-02-01,1956.74,1,0
3363,561,2024-03-01,1987.06,1,0
3364,561,2024-04-01,2038.27,1,0
3365,561,2024-05-01,2005.63,1,0
3366,561,2024-06-01,1964.74,1,0
3367,562,2024-01-01,390.48,1,0
3368,562,2024-02-01,255.17,1,0
3369,562,2024-03-01,386.22,1,0
3370,562,2024-04-01,288.74,1,0
3371,562,2024-05-01,305.15,1,0
3372,562,2024-06-01,284.91,1,0
3373,563,2024-01-01,961.08,1,0
3374,563,2024-02-01,993.71,1,0
3375,563,2024-03-01,1063.98,1,0
3376,563,2024-04-01,1042.3,1,1
3377,563,2024-05-01,1056.64,1,0
3378,563,2024-06-01,954.02,1,0
3379,564,2024-01-01,1960.8,1,0
3380,564,2024-02-01,2034.15,1,0
3381,564,2024-03-01,2098.04,1,1
3382,564,2024-04-01,2082.01,1,0
3383,564,2024-05-01,2016.17,1,0
3384,564,2024-06-01,1960.48,1,0
3385,565,2024-01-01,2052.75,0,0
3386,565,2024-02-01,2054.66,1,0
3387,565,2024-03-01,2077.3,1,0
3388,565,2024-04-01,2051.06,1,0
3389,565,2024-05-01,2086.19,1,1
3390,565,2024-06-01,1959.08,1,0
3391,566,2024-01-01,551.5,1,0
3392,566,2024-02-01,573.97,1,0
3393,566,2024-03-01,621.13,1,0
3394,566,2024-04-01,561.31,1,0
3395,566,2024-05-01,662.22,1,0
3396,566,2024-06-01,679.06,1,0
3397,567,2024-01-01,300.56,1,0
3398,567,2024-02-01,370.33,1,0
3399,567,2024-03-01,350.61,1,0
3400,567,2024-04-01,394.67,1,0
3401,567,2024-05-01,303.15,1,0
3402,567,2024-06-01,378.8,1,0
3403,568,2024-01-01,395.71,1,0
3404,568,2024-02-01,359.33,1,1
3405,568,2024-03-01,296.16,1,0
3406,568,2024-04-01,262.6,1,0
3407,568,2024-05-01,262.22,1,0
3408,568,2024-06-01,345.17,1,0
3409,569,2024-01-01,652.5,1,1
3410,569,2024-02-01,662.06,1,0
3411,569,2024-03-01,627.97,1,0
3412,569,2024-04-01,569.1,1,0
3413,569,2024-05-01,570.21,1,0
3414,569,2024-06-01,571.79,1,0
3415,570,2024-01-01,572.69,0,0
3416,570,2024-02-01,648.15,1,0
3417,570,2024-03-01,599.94,1,0
3418,570,2024-04-01,669.76,1,0
3419,570,2024-05-01,570.71,1,0
3420,570,2024-06-01,576.94,1,1
3421,571,2024-01-01,2093.44,1,1
3422,571,2024-02-01,2084.09,1,0
3423,571,2024-03-01,2013.71,1,0
3424,571,2024-04-01,2022.82,1,0
3425,571,2024-05-01,2058.2,1,0
3426,571,2024-06-01,2096.38,1,0
3427,572,2024-01-01,625.34,1,0
3428,572,2024-02-01,657.15,1,0
3429,572,2024-03-01,637.03,1,0
3430,572,2024-04-01,585.88,1,0
3431,572,2024-05-01,592.48,1,0
3432,572,2024-06-01,567.31,1,0
3433,573,2024-01-01,352.31,1,0
3434,573,2024-02-01,304.13,1,0
3435,573,2024-03-01,348.53,1,0
3436,573,2024-04-01,384.93,1,0
3437,573,2024-05-01,363.02,1,0
3438,573,2024-06-01,285.82,1,0
3439,574,2024-01-01,687.56,1,0
3440,574,2024-02-01,629.62,1,0
3441,574,2024-03-01,694.05,1,0
3442,574,2024-04-01,694.61,1,0
3443,574,2024-05-01,688.28,1,0
3444,574,2024-06-01,567.05,1,1
3445,575,2024-01-01,2062.79,1,0
3446,575,2024-02-01,2044.9,1,0
3447,575,2024-03-01,1967.94,1,0
3448,575,2024-04-01,2060.77,1,0
3449,575,2024-05-01,1974.11,1,0
3450,575,2024-06-01,2034.16,1,0
3451,576,2024-01-01,311.52,0,0
3452,576,2024-02-01,272.14,1,0
3453,576,2024-03-01,314.61,1,0
3454,576,2024-04-01,372.7,1,0
3455,576,2024-05-01,323.37,0,0
3456,576,2024-06-01,279.93,1,0
3457,577,2024-01-01,1080.21,1,1
3458,577,2024-02-01,972.81,1,0
3459,577,2024-03-01,1090.36,1,0
3460,577,2024-04-01,1025.8,1,0
3461,577,2024-05-01,1015.87,1,0
3462,577,2024-06-01,1073.68,1,1
3463,578,2024-01-01,636.35,0,1
3464,578,2024-02-01,597.92,1,0
3465,578,2024-03-01,668.07,1,0
3466,578,2024-04-01,582.4,1,0
3467,578,2024-05-01,647.59,1,0
3468,578,2024-06-01,669.11,1,0
3469,579,2024-01-01,2017.23,1,0
3470,579,2024-02-01,2093.14,1,1
3471,579,2024-03-01,2083.16,1,0
3472,579,2024-04-01,1969.02,1,0
3473,579,2024-05-01,2093.29,1,0
3474,579,2024-06-01,1982.49,1,0
3475,580,2024-01-01,1067.11,1,0
3476,580,2024-02-01,988.37,1,0
3477,580,2024-03-01,1010.58,1,0
3478,580,2024-04-01,1047.28,1,0
3479,580,2024-05-01,949.28,0,1
3480,580,2024-06-01,1009.07,1,0
3481,581,2024-01-01,960.67,1,0
3482,581,2024-02-01,1047.86,0,1
3483,581,2024-03-01,1061.46,1,0
3484,581,2024-04-01,1067.59,1,1
3485,581,2024-05-01,1030.45,1,0
3486,581,2024-06-01,1028.35,1,1
3487,582,2024-01-01,622.87,1,0
3488,582,2024-02-01,613.83,1,0
3489,582,2024-03-01,596.05,1,0
3490,582,2024-04-01,611.11,1,0
3491,582,2024-05-01,691.6,1,0
3492,582,2024-06-01,578.4,1,0
3493,583,2024-01-01,668.51,1,0
3494,583,2024-02-01,647.65,1,0
3495,583,2024-03-01,605.64,1,0
3496,583,2024-04-01,667.46,1,0
3497,583,2024-05-01,571.01,1,0
3498,583,2024-06-01,594.92,1,0
3499,584,2024-01-01,315.68,1,0
3500,584,2024-02-01,294.14,1,0
3501,584,2024-03-01,290.92,1,1
3502,584,2024-04-01,306.3,1,1
3503,584,2024-05-01,260.18,1,0
3504,584,2024-06-01,285.44,1,1
3505,585,2024-01-01,2060.07,1,0
3506,585,2024-02-01,2047.13,1,1
3507,585,2024-03-01,2011.41,1,0
3508,585,2024-04-01,1955.27,1,0
3509,585,2024-05-01,2008.21,0,0
3510,585,2024-06-01,2024.15,1,0
3511,586,2024-01-01,1983.42,1,0
3512,586,2024-02-01,2098.71,1,0
3513,586,2024-03-01,2051.4,1,1
3514,586,2024-04-01,2078.51,1,1
3515,586,2024-05-01,2008.57,1,0
3516,586,2024-06-01,2018.68,0,0
3517,587,2024-01-01,1978.85,1,0
3518,587,2024-02-01,2062.4,1,0
3519,587,2024-03-01,2074.88,1,1
3520,587,2024-04-01,2003.31,1,0
3521,587,2024-05-01,2076.69,1,0
3522,587,2024-06-01,1987.06,1,0
3523,588,2024-01-01,682.99,1,0
3524,588,2024-02-01,685.51,1,1
3525,588,2024-03-01,562.98,1,0
3526,588,2024-04-01,583.78,1,0
3527,588,2024-05-01,597.11,1,0
3528,588,2024-06-01,587.83,1,0
3529,589,2024-01-01,657.8,1,1
3530,589,2024-02-01,562.91,1,1
3531,589,2024-03-01,600.14,1,0
3532,589,2024-04-01,617.25,1,0
3533,589,2024-05-01,689.89,1,0
3534,589,2024-06-01,593.83,1,0
3535,590,2024-01-01,1090.49,1,0
3536,590,2024-02-01,1036.0,1,0
3537,590,2024-03-01,1051.79,1,0
3538,590,2024-04-01,1011.53,1,0
3539,590,2024-05-01,1037.52,1,0
3540,590,2024-06-01,1092.08,1,0
3541,591,2024-01-01,2080.9,1,0
3542,591,2024-02-01,1959.46,1,1
3543,591,2024-03-01,2014.67,1,0
3544,591,2024-04-01,1968.5,1,0
3545,591,2024-05-01,2048.1,0,0
3546,591,2024-06-01,2084.15,1,0
3547,592,2024-01-01,577.61,1,0
3548,592,2024-02-01,597.47,1,0
3549,592,2024-03-01,569.48,1,0
3550,592,2024-04-01,674.2,0,0
3551,592,2024-05-01,690.03,1,0
3552,592,2024-06-01,632.35,1,0
3553,593,2024-01-01,2084.29,1,0
3554,593,2024-02-01,2084.54,1,0
3555,593,2024-03-01,2087.38,1,0
3556,593,2024-04-01,2048.27,1,0
3557,593,2024-05-01,2027.67,1,0
3558,593,2024-06-01,2026.91,1,0
3559,594,2024-01-01,597.63,1,0
3560,594,2024-02-01,622.15,1,1
3561,594,2024-03-01,689.85,1,0
3562,594,2024-04-01,654.5,1,1
3563,594,2024-05-01,682.12,1,0
3564,594,2024-06-01,589.74,1,0
3565,595,2024-01-01,279.25,1,0
3566,595,2024-02-01,391.85,1,0
3567,595,2024-03-01,332.31,1,0
3568,595,2024-04-01,250.57,0,1
3569,595,2024-05-01,287.94,1,0
3570,595,2024-06-01,283.37,1,1
3571,596,2024-01-01,373.7,1,0
3572,596,2024-02-01,362.09,1,0
3573,596,2024-03-01,338.01,1,0
3574,596,2024-04-01,389.69,1,0
3575,596,2024-05-01,370.58,1,0
3576,596,2024-06-01,369.31,1,1
3577,597,2024-01-01,662.96,1,0
3578,597,2024-02-01,618.16,1,0
3579,597,2024-03-01,593.56,1,0
3580,597,2024-04-01,681.5,1,0
3581,597,2024-05-01,618.37,1,0
3582,597,2024-06-01,679.05,1,1
3583,598,2024-01-01,1010.89,1,1
3584,598,2024-02-01,1063.07,1,0
3585,598,2024-03-01,1073.53,1,0
3586,598,2024-04-01,1050.82,1,0
3587,598,2024-05-01,1090.63,1,0
3588,598,2024-06-01,1071.94,1,0
3589,599,2024-01-01,351.66,1,0
3590,599,2024-02-01,320.5,1,0
3591,599,2024-03-01,286.38,1,0
3592,599,2024-04-01,273.92,1,0
3593,599,2024-05-01,294.18,1,0
3594,599,2024-06-01,297.67,0,0
3595,600,2024-01-01,1057.62,1,0
3596,600,2024-02-01,1015.43,1,0
3597,600,2024-03-01,1090.91,1,0
3598,600,2024-04-01,1092.39,1,0
3599,600,2024-05-01,951.88,1,0
3600,600,2024-06-01,1065.68,1,0
3601,601,2024-01-01,597.63,1,1
3602,601,2024-02-01,586.28,1,1
3603,601,2024-03-01,553.25,1,0
3604,601,2024-04-01,602.47,1,0
3605,601,2024-05-01,669.6,1,0
3606,601,2024-06-01,698.65,1,0
3607,602,2024-01-01,985.9,1,0
3608,602,2024-02-01,1060.75,1,0
3609,602,2024-03-01,1049.7,1,0
3610,602,2024-04-01,1082.77,1,0
3611,602,2024-05-01,968.71,1,1
3612,602,2024-06-01,1014.37,1,1
3613,603,2024-01-01,1086.47,1,0
3614,603,2024-02-01,963.41,1,0
3615,603,2024-03-01,971.32,1,0
3616,603,2024-04-01,1032.59,1,0
3617,603,2024-05-01,991.16,1,0
3618,603,2024-06-01,966.19,1,0
3619,604,2024-01-01,327.6,0,0
3620,604,2024-02-01,356.18,1,1
3621,604,2024-03-01,344.75,1,0
3622,604,2024-04-01,390.55,1,0
3623,604,2024-05-01,277.97,1,0
3624,604,2024-06-01,251.66,1,0
3625,605,2024-01-01,1955.82,1,0
3626,605,2024-02-01,2072.15,1,0
3627,605,2024-03-01,2087.92,1,1
3628,605,2024-04-01,2042.87,1,0
3629,605,2024-05-01,1970.98,1,0
3630,605,2024-06-01,2028.39,1,0
3631,606,2024-01-01,1098.52,1,0
3632,606,2024-02-01,1025.09,1,1
3633,606,2024-03-01,1033.54,1,0
3634,606,2024-04-01,1034.2,1,0
3635,606,2024-05-01,984.54,1,0
3636,606,2024-06-01,1005.63,1,1
3637,607,2024-01-01,1970.79,1,0
3638,607,2024-02-01,2043.78,1,0
3639,607,2024-03-01,1986.47,1,0
3640,607,2024-04-01,1992.05,1,0
3641,607,2024-05-01,2016.74,1,0
3642,607,2024-06-01,1976.67,1,0
3643,608,2024-01-01,297.96,1,0
3644,608,2024-02-01,373.37,1,0
3645,608,2024-03-01,291.28,1,1
3646,608,2024-04-01,273.01,1,0
3647,608,2024-05-01,271.38,1,0
3648,608,2024-06-01,277.71,1,0
3649,609,2024-01-01,252.68,1,0
3650,609,2024-02-01,262.88,1,0
3651,609,2024-03-01,267.62,1,0
3652,609,2024-04-01,368.94,1,0
3653,609,2024-05-01,391.2,1,0
3654,609,2024-06-01,270.45,1,0
3655,610,2024-01-01,254.78,1,1
3656,610,2024-02-01,360.73,1,0
3657,610,2024-03-01,384.41,1,0
3658,610,2024-04-01,371.63,1,0
3659,610,2024-05-01,252.27,1,0
3660,610,2024-06-01,302.05,1,0
3661,611,2024-01-01,559.62,1,1
3662,611,2024-02-01,574.17,1,0
3663,611,2024-03-01,584.06,1,0
3664,611,2024-04-01,555.82,1,0
3665,611,2024-05-01,585.22,1,1
3666,611,2024-06-01,553.01,1,0
3667,612,2024-01-01,2019.09,1,0
3668,612,2024-02-01,2070.22,0,1
3669,612,2024-03-01,2082.81,1,1
3670,612,2024-04-01,1959.77,1,0
3671,612,2024-05-01,2078.24,1,0
3672,612,2024-06-01,2085.12,1,0
3673,613,2024-01-01,1034.13,1,0
3674,613,2024-02-01,952.98,1,0
3675,613,2024-03-01,985.57,0,0
3676,613,2024-04-01,957.31,1,0
3677,613,2024-05-01,1036.54,1,0
3678,613,2024-06-01,1001.2,1,0
3679,614,2024-01-01,1999.85,1,0
3680,614,2024-02-01,2032.59,1,0
3681,614,2024-03-01,2061.52,1,0
3682,614,2024-04-01,2071.94,1,0
3683,614,2024-05-01,1951.34,1,0
3684,614,2024-06-01,2043.26,1,0
3685,615,2024-01-01,2033.28,1,0
3686,615,2024-02-01,2061.05,1,1
3687,615,2024-03-01,2091.13,1,1
3688,615,2024-04-01,2049.89,1,0
3689,615,2024-05-01,2063.57,1,0
